left_ear,right_ear,avg_ear,blink_velocity,brow_descent_left,brow_descent_right,brow_asymmetry,lip_compression,jaw_tension,mouth_corner_pull,forehead_tension,face_height_norm,head_tilt,temporal_x_var,temporal_y_var,eye_openness_ratio,landmark_confidence,nose_wrinkle,label
0.2757191731341568,0.31003417820253926,0.292876675668348,0.0,0.14266360377695103,0.10190045304649867,0.04076315073045236,0.014716836550465644,0.7720826982113652,0.1997751472743249,0.11503004682184348,1.9307587663617738,0.0,0.0,0.0,0.292876675668348,0.9,0.3297804093818857,1
0.4175649145601393,0.38141037189414917,0.39948764322714425,0.0,0.12331045359097088,0.16565720007558257,0.042346746484611675,0.009894383269577681,0.6939716319132269,0.24511570286091855,0.09625319040212299,1.6381710662748965,0.0,0.0,0.0,0.39948764322714425,0.9,0.2570351909937539,1
0.27248149778470054,0.7050145457070573,0.48874802174587895,0.0,0.16703257816005698,0.06952484307427458,0.09750773508578241,0.01629600164316052,1.5333903989964848,0.3293454343888419,0.09210948626356177,2.7847619230704375,0.0,0.0,0.0,0.48874802174587895,0.9,0.4483486580953561,1
0.30879884519603545,0.31230097508997634,0.3105499101430059,0.0,0.12443291275604466,0.1290846295060218,0.00465171674997713,0.0030843184177672075,0.8835388901528567,0.24817955969007047,0.10234486174382229,1.9235306995147758,0.0,0.0,0.0,0.3105499101430059,0.9,0.27001610438359813,1
0.43224177901985184,0.27607121731417955,0.35415649816701567,0.0,0.033742462492342605,0.17413601871662554,0.14039355622428293,0.05371450433792688,1.1146022560331434,0.25678336543838903,0.106487656647144,2.3603146152555343,0.0,0.0,0.0,0.35415649816701567,0.9,0.07589513066835316,1
0.19163553560020022,0.18918068462211401,0.1904081101111571,0.0,0.16143045384119284,0.1665232786072053,0.005092824766012477,0.020994214568378633,0.7436112017391788,0.2821199990112194,0.10025825209067862,1.5373916807701675,0.0,0.0,0.0,0.1904081101111571,0.9,0.35418521070568953,1
0.22141120577589604,0.20983828361238607,0.21562474469414106,0.0,0.1409782668125086,0.1665797664240548,0.025601499611546202,0.018865178261160836,0.6698081008421556,0.23860421541859939,0.11011628258687306,1.606157215753346,0.0,0.0,0.0,0.21562474469414106,0.9,0.27727340191881117,1
0.239343606200269,0.23564907304471952,0.23749633962249428,0.0,0.14549266559524002,0.1642742727422118,0.018781607146971784,0.05967085846901836,0.9528673834707853,0.3144456942858297,0.08310319745544498,1.787835133623285,0.0,0.0,0.0,0.23749633962249428,0.9,0.2495296165234905,1
0.3919372594933176,0.33970347811449525,0.36582036880390645,0.0,0.11768981302677832,0.1718411260811867,0.0541513130544084,0.017431281782248568,0.5910505153564438,0.23318809582183161,0.11743593723923892,1.5791972290167204,0.0,0.0,0.0,0.36582036880390645,0.9,0.24162807438687406,1
0.19644477770937221,0.19179130652124643,0.1941180421153093,0.0,0.1668054090771104,0.1859485274646923,0.0191431183875819,0.03491920890901012,1.008778056188179,0.3785942252190569,0.06628915134761788,1.5789066305402928,0.0,0.0,0.0,0.1941180421153093,0.9,0.33074815669360164,1
0.27899087458912103,0.277980298821028,0.2784855867050745,0.0,0.14539647301626024,0.1489448684118448,0.003548395395584541,0.29393938622867605,0.8494337700798361,0.2874299964673457,0.09145547287290554,1.6801602313124149,0.0,0.0,0.0,0.2784855867050745,0.9,0.3178720220188842,1
0.3527827032920065,0.4134626666031507,0.3831226849475786,0.0,0.1662505267801994,0.11157798883351344,0.054672537946685945,0.016082879768968595,0.8074064931904634,0.2716265419363998,0.0971781024449356,1.7499186993382159,0.0,0.0,0.0,0.3831226849475786,0.9,0.3912285100007194,1
0.30543500347165264,0.29625475000015467,0.30084487673590365,0.0,0.1365523834499499,0.13802135396249374,0.0014689705125438411,0.004318529480382983,0.8023487984947472,0.266366196017742,0.1014824064149087,1.739494915316328,0.0,0.0,0.0,0.30084487673590365,0.9,0.2986781137149509,1
0.3389980681618275,0.30348596669849764,0.32124201743016256,0.0,0.11278044299696822,0.15907597523210068,0.04629553223513247,0.015796050267578122,0.6876535658629999,0.23480566043187867,0.11502552066976987,1.7436895541727042,0.0,0.0,0.0,0.32124201743016256,0.9,0.2398538464539345,1
0.32200721851268566,0.4101770556740257,0.36609213709335564,0.0,0.190322870361304,0.06601779564713978,0.1243050747141642,0.010217046556894748,0.7713504198764948,0.2405391350785714,0.11496253783537108,1.8139363834663091,0.0,0.0,0.0,0.36609213709335564,0.9,0.4336501456909534,1
0.24347574754534543,0.3369935850064149,0.2902346662758802,0.0,0.18378474994701108,0.06800069614556259,0.11578405380144849,0.010094880057978959,0.9756656317355956,0.2553536569853974,0.10363111196995346,2.095621464064755,0.0,0.0,0.0,0.2902346662758802,0.9,0.41456064045964386,1
0.39148521059791314,0.45339190904755283,0.422438559822733,0.0,0.15975554923442448,0.10083334857924968,0.0589222006551748,0.024339447582516913,0.7184729036395953,0.21577719915768648,0.11054040548050549,1.7988215001099739,0.0,0.0,0.0,0.422438559822733,0.9,0.3638022644249213,1
0.29901826471572396,0.4659900091163309,0.38250413691602747,0.0,0.17686281194071804,0.0656351021552419,0.11122770978547614,0.039192827895122385,0.8970756131316671,0.2634043897337833,0.10233378099482134,2.0518554256162376,0.0,0.0,0.0,0.38250413691602747,0.9,0.4142670108039242,1
0.26661552548388306,0.21704818344054602,0.24183185446221456,0.0,0.08255084666504302,0.20020330326215852,0.11765245659711551,0.007288548078722495,0.7377199193551491,0.23862776201504632,0.11303197729975804,1.7445959195268381,0.0,0.0,0.0,0.24183185446221456,0.9,0.16053482606652852,1
0.19791399386763525,0.16931118322996075,0.183612588548798,0.0,0.12429121690658472,0.1701355506355056,0.04584433372892086,0.16156555738856512,1.0009943248631188,0.3286333436737866,0.08683256188356167,1.791445382538342,0.0,0.0,0.0,0.183612588548798,0.9,0.21438179273890842,1
0.20550118528771136,0.19259422487854516,0.19904770508312825,0.0,0.14573130433994874,0.16156357984359573,0.01583227550364699,0.018093074129973335,0.8129501581487035,0.27107309295044685,0.09574119146237636,1.7245499971646263,0.0,0.0,0.0,0.19904770508312825,0.9,0.2713655303998363,1
0.25479325986599205,0.28274990692328994,0.268771583394641,0.0,0.16081569026426598,0.11603976761427304,0.044775922649992944,0.1434458197374127,0.9739272258684457,0.3054477420096453,0.08685134988451966,1.882131372328932,0.0,0.0,0.0,0.268771583394641,0.9,0.3831788270271813,1
0.3540705029794608,0.3418906586088047,0.34798058079413274,0.0,0.15568814824683141,0.1497419486729685,0.005946199573862909,0.05044801408258297,0.7122204905405279,0.2699604143221789,0.10614153376373729,1.5724268696309425,0.0,0.0,0.0,0.34798058079413274,0.9,0.3271694648158602,1
0.3288035524065825,0.30022112959180625,0.31451234099919434,0.0,0.1280821648133166,0.15775023946329775,0.029668074649981113,0.033237307444692034,0.6283493095966471,0.22087603581348758,0.12003106219384337,1.648254648246319,0.0,0.0,0.0,0.31451234099919434,0.9,0.28581645683720464,1
0.2688010893660667,0.2697164631825424,0.26925877627430456,0.0,0.1570722407261792,0.14979371057675592,0.0072785301494232854,0.03894006765639209,0.8372847596180356,0.27020719826349215,0.08574108086351206,1.7318979109115193,0.0,0.0,0.0,0.26925877627430456,0.9,0.30300299962799004,1
0.3440646241755499,0.3495042679069997,0.3467844460412748,0.0,0.1355893193571849,0.1266245531050998,0.008964766252085117,0.009236237541919205,0.8437789024327296,0.26115881136159574,0.10073514295073749,1.8430356789287854,0.0,0.0,0.0,0.3467844460412748,0.9,0.3030621127793062,1
0.40507870118868444,0.37649619906946225,0.39078745012907334,0.0,0.12293169408471748,0.15415265413362916,0.03122096004891167,0.020740786464783546,0.6494843979368942,0.2349240111451087,0.11501907313192024,1.6528345589993476,0.0,0.0,0.0,0.39078745012907334,0.9,0.27455451615477694,1
0.25436195195545774,0.41536114076565545,0.3348615463605566,0.0,0.17585795072534877,0.08399849649012953,0.09185945423521924,0.015928951528427417,1.2181932791101617,0.3095805788175157,0.09008622037131782,2.2999957304680674,0.0,0.0,0.0,0.3348615463605566,0.9,0.4354671192442885,1
0.21029581121243165,0.18603327368276187,0.19816454244759676,0.0,0.2004783053846184,0.1685049912909574,0.03197331409366101,0.059007341886309184,0.562951669834767,0.2576008520396515,0.10829195486794946,1.2943519079362438,0.0,0.0,0.0,0.19816454244759676,0.9,0.41197070547099585,1
0.42699705804737026,0.3381953292592606,0.38259619365331543,0.0,0.08423217769482641,0.19681824259929742,0.11258606490447101,0.04291396948878223,0.6573186147845164,0.2555386179432366,0.10709687316317955,1.5988996714428867,0.0,0.0,0.0,0.38259619365331543,0.9,0.19422722128327516,1
0.21820923014353413,0.22263647799251457,0.22042285406802437,0.0,0.1526819312073634,0.1430787285663976,0.009603202640965789,0.03697161703327237,0.593095977886843,0.2125497942086398,0.12531268966613182,1.5315747367355774,0.0,0.0,0.0,0.22042285406802437,0.9,0.3562207335799282,1
0.3837492504477969,0.38922194716116576,0.3864855988044813,0.0,0.14844738355439913,0.13780166912001954,0.010645714434379587,0.00510795769173914,0.5334957879220634,0.21830162066457864,0.11969930390657757,1.561786330038439,0.0,0.0,0.0,0.3864855988044813,0.9,0.33247506858082726,1
0.2727110954917677,0.2296216140743893,0.25116635478307847,0.0,0.07343772339865813,0.19595912510438462,0.1225214017057265,0.0516365381939637,0.7273955505808515,0.24011205794039397,0.11402109838931049,1.7195378703286353,0.0,0.0,0.0,0.25116635478307847,0.9,0.18231258503674178,1
0.2980643734929489,0.3072896622629436,0.3026770178779462,0.0,0.14670199917230617,0.125130578125832,0.02157142104647417,0.03542407956939856,0.6722633174142775,0.21524240343661064,0.1174199749537105,1.702783761831363,0.0,0.0,0.0,0.3026770178779462,0.9,0.323069507858399,1
0.3478780116564108,0.34312396003879775,0.34550098584760425,0.0,0.1358243236210791,0.15409525527020576,0.018270931649126656,0.0075975147320829686,0.6130347229402994,0.20842092508423457,0.11599263502291521,1.604533004675905,0.0,0.0,0.0,0.34550098584760425,0.9,0.3088331753062527,1
0.36669258446591607,0.33925902752281256,0.3529758059943643,0.0,0.12253422428423463,0.16473903219294606,0.042204807908711416,0.02180962969392925,0.5693982904920495,0.22124897685978387,0.11701603966264136,1.6007493965259463,0.0,0.0,0.0,0.3529758059943643,0.9,0.28706303607128947,1
0.3686020525346745,0.2920284689067175,0.330315260720696,0.0,0.0781127355576362,0.17901419376451255,0.10090145820687635,0.012151109600274912,0.7714144417484146,0.22382451312813026,0.11026288094108844,1.8451942306985012,0.0,0.0,0.0,0.330315260720696,0.9,0.16626795152069138,1
0.41118022408842525,0.33410114161302595,0.3726406828507256,0.0,0.0861530424803726,0.17643866273768444,0.09028562025731184,0.010549019769094243,0.6761313477258936,0.22247922333261919,0.11694026105198312,1.757687356348599,0.0,0.0,0.0,0.3726406828507256,0.9,0.20272464609282398,1
0.36065120635398024,0.38657059198510557,0.37361089916954293,0.0,0.14665268926135028,0.12144893876097616,0.025203750500374107,0.014153273198120465,0.6489586917691733,0.2301680230768395,0.11279383490227914,1.7433769949711009,0.0,0.0,0.0,0.37361089916954293,0.9,0.32832309840525853,1
0.39691987453354244,0.4260502297867457,0.4114850521601441,0.0,0.1488676091802893,0.12063624847713078,0.028231360703158518,0.020605378400839227,0.5559874256041929,0.20292240275241832,0.11989020076557193,1.6687073320846155,0.0,0.0,0.0,0.4114850521601441,0.9,0.3541971046452983,1
0.2888483435946018,0.28009312409941806,0.28447073384700994,0.0,0.1524379493071088,0.1603855859722815,0.007947636665172697,0.08076019862278652,0.8285264576763436,0.3072785208471919,0.09049916204222341,1.5848956634646263,0.0,0.0,0.0,0.28447073384700994,0.9,0.31957463843765466,1
0.2528280829138623,0.2759494836407373,0.26438878327729975,0.0,0.13113249128621185,0.14012122525277515,0.008988733966563316,0.028905230127071645,0.8283282171797876,0.2636641291038815,0.10093481135839295,1.8079072886702694,0.0,0.0,0.0,0.26438878327729975,0.9,0.2941296868687494,1
0.3755922620096519,0.36827067263448,0.37193146732206595,0.0,0.11610263849881437,0.12854625781349552,0.012443619314681154,0.02938208315811403,0.8533601872753351,0.2643801685233864,0.09853684116949878,1.9336536742642405,0.0,0.0,0.0,0.37193146732206595,0.9,0.24912151441532565,1
0.36127829928333555,0.4453633214751991,0.4033208103792673,0.0,0.17400382404256248,0.07660260474934551,0.09740121929321699,0.013390952198118429,0.7257802348295219,0.21753366271919328,0.12321389748277989,1.8685251597201824,0.0,0.0,0.0,0.4033208103792673,0.9,0.3980720347614694,1
0.2139674444189557,0.20819994523426932,0.21108369482661252,0.0,0.15978352349315328,0.16744955651938195,0.0076660330262286755,0.02738841472654174,0.8545546496384697,0.3247056652305823,0.09020078993323394,1.5184093737615416,0.0,0.0,0.0,0.21108369482661252,0.9,0.34958598314681955,1
0.2604729492607505,0.24867606803563044,0.2545745086481905,0.0,0.13808173044850885,0.1563380375196446,0.018256307071135753,0.3087132620827065,0.8888956212480714,0.2877053466343295,0.08454396570713567,1.747276534921087,0.0,0.0,0.0,0.2545745086481905,0.9,0.2640976944490274,1
0.15924913820334308,0.12712507973269335,0.14318710896801823,0.0,0.15909187822391885,0.15477375318827444,0.0043181250356444005,0.16821858078114724,0.8996047774100359,0.30616206488830106,0.08740098262130366,1.6130626793616782,0.0,0.0,0.0,0.14318710896801823,0.9,0.3713065954525123,1
0.31063736994275076,0.30991972598926754,0.3102785479660092,0.0,0.13552453938611952,0.13836973689478468,0.002845197508665151,0.008213354176871666,0.8827753511286303,0.2868598196834585,0.09361142346864325,1.793113959062463,0.0,0.0,0.0,0.3102785479660092,0.9,0.29021874339387144,1
0.2785090865823291,0.28527487108281496,0.281891978832572,0.0,0.14710217235694412,0.12270029363408341,0.024401878722860697,0.015470316646415789,0.7184682780465882,0.2217121349887808,0.10949571611858448,1.73965014462972,0.0,0.0,0.0,0.281891978832572,0.9,0.33791727185359466,1
0.1879638230454688,0.18411203678378485,0.1860379299146268,0.0,0.14559926413572322,0.14408206750544572,0.0015171966302775048,0.11848116571559421,1.108631220940604,0.35609241122152185,0.07467577663804888,1.8204753951129737,0.0,0.0,0.0,0.1860379299146268,0.9,0.25875562579367084,1
0.22446218570326898,0.25200722586345475,0.23823470578336187,0.0,0.17661936116304136,0.14637884643677032,0.030240514726271046,0.009496447264213819,0.9046145321545007,0.30337258830391545,0.08451599344529362,1.7409334002275025,0.0,0.0,0.0,0.23823470578336187,0.9,0.37608226520745425,1
0.40764649599174313,0.2819830723113448,0.344814784151544,0.0,0.06875465997426304,0.17452071301043956,0.10576605303617652,0.060979520001960864,1.047926778257122,0.2854998651453587,0.09617311353688766,2.100506861478399,0.0,0.0,0.0,0.344814784151544,0.9,0.1060189162453545,1
0.32137651558509217,0.3157541919953568,0.3185653537902245,0.0,0.16290056297122316,0.15622222644539996,0.006678336525823195,0.01311419902421166,0.580224069575422,0.25030719218149355,0.10496585670546005,1.4511232265264977,0.0,0.0,0.0,0.3185653537902245,0.9,0.39790256465439117,1
0.30811992784402376,0.27004207499577576,0.2890810014198998,0.0,0.1273882318039293,0.21477370936697504,0.08738547756304574,0.021238282042039994,0.5311077158830375,0.2712350828971292,0.11227000894522633,1.3282652066612401,0.0,0.0,0.0,0.2890810014198998,0.9,0.26549731793252634,1
0.36454692054709553,0.39893920088896195,0.38174306071802877,0.0,0.15875799691440237,0.12168105010450499,0.03707694680989737,0.05424320353801211,0.7267616110955362,0.26888473891840775,0.10224598621511698,1.694583325523776,0.0,0.0,0.0,0.38174306071802877,0.9,0.3452702489044417,1
0.2665667197153959,0.361831283914889,0.3141990018151425,0.0,0.19687775544740482,0.052004251471150224,0.14487350397625462,0.031838188340441484,0.8468440435773836,0.2566267458048869,0.1119527532407091,1.8887919167039753,0.0,0.0,0.0,0.3141990018151425,0.9,0.4527007259707138,1
0.30710081931077904,0.33951642523756126,0.3233086222741701,0.0,0.16558011453932991,0.11709580819663298,0.04848430634269692,0.04018728663708536,0.9012742832235179,0.30050306021521545,0.08963141891502487,1.8211494824786598,0.0,0.0,0.0,0.3233086222741701,0.9,0.3634241991914329,1
0.232154493349325,0.36254320119379674,0.29734884727156086,0.0,0.1815788796827583,0.08338129113351707,0.09819758854924122,0.05587346897330787,1.0197381136599615,0.2742309441462428,0.0979779162285943,2.0782602541718425,0.0,0.0,0.0,0.29734884727156086,0.9,0.43495644899459385,1
0.32904004737552983,0.3458703454819819,0.3374551964287559,0.0,0.15895162585471737,0.14972638292782547,0.009225242926891896,0.0037403430998125637,0.4683834295469255,0.189290382868324,0.12345989879678967,1.4786575958506958,0.0,0.0,0.0,0.3374551964287559,0.9,0.3694911285188871,1
0.3496763649750948,0.396706857941349,0.3731916114582219,0.0,0.17073049348775934,0.10771027109769159,0.06302022239006777,0.0033561459889568596,0.6109855058648446,0.23658440740027817,0.11564128907341174,1.625948462595679,0.0,0.0,0.0,0.3731916114582219,0.9,0.38176170436489293,1
0.2754994182940694,0.3125314343117375,0.29401542630290345,0.0,0.15537693933720792,0.11805298499096702,0.037323954346240897,0.09709254131011404,0.9611472678201027,0.3103522198588409,0.08626119981835607,1.7839126940939896,0.0,0.0,0.0,0.29401542630290345,0.9,0.351797635381829,1
0.3233884696054771,0.3236240925583407,0.32350628108190893,0.0,0.14016539167376266,0.17474692856965668,0.03458153689589404,0.014076800883887514,0.4627470475501876,0.21435421072960775,0.1211860792564715,1.4284369807806852,0.0,0.0,0.0,0.32350628108190893,0.9,0.32814408613856155,1
0.2507696235585305,0.2707412500792216,0.26075543681887603,0.0,0.159887692543735,0.13030717938364628,0.02958051316008872,0.012914996589810983,0.7444380623338975,0.23371479847596693,0.108760130396739,1.6499878741728284,0.0,0.0,0.0,0.26075543681887603,0.9,0.3690171555719024,1
0.262500221598009,0.27308320533711006,0.26779171346755953,0.0,0.18942365463915375,0.15542421152252456,0.033999443116629204,0.016427940362386158,0.551295447236081,0.23597308867608108,0.11205269999112462,1.3276667573479242,0.0,0.0,0.0,0.26779171346755953,0.9,0.41086295443661414,1
0.4110914203130614,0.27454056382606445,0.3428159920695629,0.0,0.08030883387743996,0.19034612150137084,0.11003728762393086,0.17029777625719472,0.9526900055734996,0.2909206862101317,0.10142171525488762,1.9693519298855904,0.0,0.0,0.0,0.3428159920695629,0.9,0.10269691589566672,1
0.2622706352447785,0.385179567836552,0.32372510154066525,0.0,0.21060905967556845,0.08322057314325856,0.12738848653230989,0.039361710409689846,0.7546555874807181,0.25790299421901397,0.11322111533645016,1.7783201830072655,0.0,0.0,0.0,0.32372510154066525,0.9,0.4944995344341081,1
0.28133903845754793,0.31413807555224066,0.29773855700489427,0.0,0.16980638684510882,0.13710122540951647,0.032705161435592364,0.03374610583871451,0.7566254342892229,0.2556761794926496,0.09435203385696056,1.6822874474027543,0.0,0.0,0.0,0.29773855700489427,0.9,0.3594241456780984,1
0.32188430239598087,0.5096812293067814,0.41578276585138113,0.0,0.18291892816544061,0.05276991788199875,0.13014901028344186,0.031487025721074126,1.031272878695637,0.278713841390226,0.1005448712230453,2.1154713501894826,0.0,0.0,0.0,0.41578276585138113,0.9,0.4389697066292272,1
